material_id,composition,target
40,"{'W': 6.33744681717885, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 7.0, 'Ta': 5.0, 'N': 0.2831276591410575}",485.9300002037029
41,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.06299337671049246, 'Hf': 3.0, 'Ta': 5.25986753420985, 'N': 0.1480264931580302}",485.5329816474348
42,"{'W': 5.875801682104574, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.0562099158947713, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.1751603364209148}",485.3510119451763
43,"{'W': 10.24733312406951, 'Mo': 3.0, 'Zr': 0.1129000313895739, 'C': 0.08, 'Hf': 1.811833281017377, 'Ta': 2.376333437965246, 'N': 0.0}",484.548994035981
44,"{'W': 6.127622068094582, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 7.0, 'Ta': 5.0, 'N': 0.2936188965952709}",480.9991186002227
45,"{'W': 6.995271161974301, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.000236441901284929}",479.7635580987151
46,"{'W': 6.975320651430127, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.001233967428493652}",478.7660325715063
47,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1494423968495647, 'Hf': 5.0, 'Ta': 7.977695873982589, 'N': 0.0}",477.6654381097389
48,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1518573308393333, 'Hf': 5.0, 'Ta': 8.05571992518, 'N': 0.0}",476.8113082628267
49,"{'W': 5.999999999999999, 'Mo': 2.0, 'Zr': 1.054867366895317, 'C': 0.05274336834476584, 'Hf': 7.0, 'Ta': 5.0, 'N': 0.2835397899314049}",475.0371621876529
50,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.06914879996006837, 'Hf': 1.5, 'Ta': 6.765951998402734, 'N': 0.2}",474.9576320543069
51,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1599313903457303, 'Hf': 5.0, 'Ta': 8.29794171037191, 'N': 0.0}",471.6439101787326
52,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 5.0, 'Ta': 6.0, 'N': 0.0}",469.9852882035842
53,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.07216600935660607, 'Hf': 6.113359625735757, 'Ta': 5.443320187132121, 'N': 0.1670039438603636}",467.8036356959612
54,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.1687928762488076}",467.2963063487122
55,"{'W': 6.0, 'Mo': 2.557081754346532, 'Zr': 0.4429182456534684, 'C': 0.07785408771732659, 'Hf': 3.557081754346532, 'Ta': 4.442918245653468, 'N': 0.1442918245653468}",466.990541406624
56,"{'W': 5.999999999999999, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 5.0, 'Ta': 5.999999999999999, 'N': 0.0}",466.9747409495103
57,"{'W': 6.830685730555118, 'Mo': 2.0, 'Zr': 0.830685730555117, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.0}",466.4548584444094
58,"{'W': 6.172497620835704, 'Mo': 2.0, 'Zr': 0.8275023791642965, 'C': 0.05862488104178518, 'Hf': 6.827502379164296, 'Ta': 4.827502379164297, 'N': 0.2655004758328593}",466.0976641623365
59,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.1420020114641349}",463.8812873370463
60,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 5.0, 'Ta': 6.0, 'N': 0.0}",463.8393885386504
61,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1088777004386408, 'Hf': 5.0, 'Ta': 6.35510801754563, 'N': 0.008877700438640756}",462.8978396490874
62,"{'W': 6.155347972555323, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09611630068611693, 'Hf': 5.155347972555322, 'Ta': 5.922326013722339, 'N': 0.0155347972555323}",460.4371790394363
63,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.08039968851801954, 'Hf': 1.5, 'Ta': 7.215987540720781, 'N': 0.2}",459.6564236154934
64,"{'W': 8.6016098044656, 'Mo': 2.8672032681552, 'Zr': 0.3929577122913601, 'C': 0.07601609804465599, 'Hf': 1.6991950977672, 'Ta': 3.2655934636896, 'N': 0.02655934636896003}",457.2333973743776
65,"{'W': 10.48997530293838, 'Mo': 1.469925908815124, 'Zr': 0.5100246970616253, 'C': 0.1, 'Hf': 2.449876514691873, 'Ta': 0.9799506058767493, 'N': 0.02449876514691873}",455.7456780142155
66,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 5.0, 'Ta': 6.0, 'N': 0.0}",455.509571648624
67,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1118349846954233, 'Hf': 5.0, 'Ta': 6.473399387816932, 'N': 0.0}",455.100990817254
68,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09990991773509723, 'Hf': 1.999099177350972, 'Ta': 6.0, 'N': 0.1000900822649028}",454.9855868376156
69,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.431879759587789, 'C': 0.07159398797938946, 'Hf': 7.0, 'Ta': 5.0, 'N': 0.1704360721236633}",454.6784929822594
70,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09708807322420178, 'Hf': 1.970880732242018, 'Ta': 6.0, 'N': 0.1029119267757982}",454.5340917158723
71,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.020423786994355, 'C': 0.1, 'Hf': 5.040847573988711, 'Ta': 5.979576213005645, 'N': 0.0}",454.366862603175
72,"{'W': 8.754695597119238, 'Mo': 2.918231865706412, 'Zr': 0.3572376940055114, 'C': 0.07754695597119236, 'Hf': 1.622652201440382, 'Ta': 3.163536268587175, 'N': 0.01635362685871755}",454.0696243262024
73,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 5.0, 'Ta': 6.0, 'N': 0.0}",454.029304038198
74,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 5.0, 'Ta': 6.0, 'N': 0.0}",453.1463048297242
75,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.06331113037066384, 'Hf': 6.733777392586723, 'Ta': 8.0, 'N': 0.2667221740733404}",452.5391061036274
76,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1898013505910233, 'Hf': 5.0, 'Ta': 9.1940405177307, 'N': 0.0}",452.5271356217451
77,"{'W': 9.06610197763154, 'Mo': 3.0, 'Zr': 0.2900847033552691, 'C': 0.08066101977631539, 'Hf': 1.582627472039424, 'Ta': 2.96694901118423, 'N': 0.001652549440788479}",451.5118751499985
78,"{'W': 6.423578550612248, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.0288210724693876}",451.1789275306124
79,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.07201858140408765, 'Hf': 1.720185814040877, 'Ta': 6.0, 'N': 0.1279814185959124}",450.522973024654
80,"{'W': 9.011292096742363, 'Mo': 3.0, 'Zr': 0.2983061854886457, 'C': 0.08011292096742362, 'Hf': 1.514115120927953, 'Ta': 2.994353951628819, 'N': 0.0002823024185590561}",449.4290996762098
81,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1950927880222671, 'Hf': 5.0, 'Ta': 9.352783640668013, 'N': 0.0}",449.1406156657491
82,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1261674597228017, 'Hf': 5.0, 'Ta': 7.046698388912069, 'N': 0.02616745972280174}",449.0660322217586
83,"{'W': 6.079552437516279, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1960223781241861, 'Hf': 4.999999999999999, 'Ta': 9.380671343725583, 'N': 0.0}",448.7047828755535
84,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.100261589746909, 'Hf': 5.0, 'Ta': 6.010463589876361, 'N': 0.0}",448.1569538481454
85,"{'W': 10.0, 'Mo': 1.040437872263821, 'Zr': 0.6531873759120598, 'C': 0.08265936879560298, 'Hf': 0.6936252481758804, 'Ta': 1.040437872263821, 'N': 0.03468126240879402}",448.0328404197866
86,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1969733939815119, 'Hf': 5.0, 'Ta': 9.409201819445357, 'N': 0.0}",447.9370278518323
87,"{'W': 6.0, 'Mo': 2.0, 'Zr': 0.9973128915678187, 'C': 0.1001343554216091, 'Hf': 5.0, 'Ta': 6.005374216864363, 'N': 0.0}",447.8710187952553
88,"{'W': 5.999999999999999, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05154046783866244, 'Hf': 1.5, 'Ta': 6.061618713546498, 'N': 0.1515404678386624}",446.5686690051745
89,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1040202877739902, 'Hf': 5.0, 'Ta': 6.160811510959607, 'N': 0.004020287773990172}",446.5526964013636
90,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1937457346923213, 'Hf': 5.083390204102384, 'Ta': 9.437457346923214, 'N': 0.01250853061535749}",446.4169510205119
91,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.149212639354918}",446.3071226323279
92,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1999813792419461, 'Hf': 5.0, 'Ta': 9.499441377258384, 'N': 1.862075805387775e-05}",445.9940413574228
93,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 2.08174195213901, 'Ta': 5.612172031907326, 'N': 0.1387827968092674}",444.8854205540088
94,"{'W': 6.0, 'Mo': 2.693982668413461, 'Zr': 0.3060173315865389, 'C': 0.1, 'Hf': 4.306017331586538, 'Ta': 4.612034663173078, 'N': 0.06939826684134612}",443.6286586002885
95,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1232958846546264, 'Hf': 5.0, 'Ta': 6.931835386185055, 'N': 0.02329588465462637}",443.3520576726868
96,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.06253110039995707, 'Hf': 1.312033494000644, 'Ta': 6.250622007999141, 'N': 0.08746889960004295}",441.1352631319858
97,"{'W': 9.992113326165976, 'Mo': 0.003943336917012763, 'Zr': 1.0, 'C': 0.05, 'Hf': 0.002957502687759572, 'Ta': 8.994084994624481, 'N': 0.0001971668458506382}",440.426062432806
98,"{'W': 6.200222164244257, 'Mo': 2.0, 'Zr': 0.7997778357557415, 'C': 0.1, 'Hf': 5.200222164244258, 'Ta': 5.599555671511482, 'N': 0.02002221642442585}",440.1913355944739
99,"{'W': 9.956070953210284, 'Mo': 0.02196452339485755, 'Zr': 1.0, 'C': 0.05, 'Hf': 0.01647339254614316, 'Ta': 8.967053214907713, 'N': 0.001098226169742877}",440.0881651863464
100,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.180870391834944, 'Hf': 5.0, 'Ta': 8.926111755048321, 'N': 0.01912960816505598}",439.8785253871821
101,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.717862271839022, 'C': 0.08589311359195109, 'Hf': 7.0, 'Ta': 5.0, 'N': 0.0846413184482935}",439.2354373206928
102,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.1077736482889935}",438.5547296577987
103,"{'W': 6.756534740910981, 'Mo': 1.62173262954451, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.216299472158382, 'Ta': 6.567401055683235, 'N': 0.08108663147722549}",437.6619678982971
104,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.0968115732635262, 'Hf': 1.5, 'Ta': 7.872462930541047, 'N': 0.2}",437.3362603616044
105,"{'W': 6.0, 'Mo': 2.848332857334793, 'Zr': 0.1516671426652071, 'C': 0.1, 'Hf': 4.151667142665207, 'Ta': 4.303334285330414, 'N': 0.0848332857334793}",435.4883442812998
106,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.762357888197049, 'C': 0.1, 'Hf': 6.524715776394097, 'Ta': 5.237642111802952, 'N': 0.0}",434.9315371429358
107,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.65479576045172, 'C': 0.1, 'Hf': 6.30959152090344, 'Ta': 5.34520423954828, 'N': 0.0}",434.7013314259967
108,"{'W': 6.349821928704337, 'Mo': 2.0, 'Zr': 0.6501780712956637, 'C': 0.1, 'Hf': 5.349821928704337, 'Ta': 5.300356142591328, 'N': 0.03498219287043363}",434.3569447805309
109,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09907867038731895, 'Hf': 1.5, 'Ta': 7.963146815492758, 'N': 0.2}",434.2530082732463
110,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.481598563965796, 'C': 0.1259200718017102, 'Hf': 0.7223978459486942, 'Ta': 8.0, 'N': 0.0}",433.8801077025653
111,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09784745025193846, 'Hf': 1.5, 'Ta': 7.913898010077538, 'N': 0.1978474502519385}",433.6027139294572
112,"{'W': 6.039918305858249, 'Mo': 1.980040847070876, 'Zr': 1.0, 'C': 0.0995010211767719, 'Hf': 1.485030635303157, 'Ta': 8.009979576464563, 'N': 0.1980040847070876}",433.0748468234842
113,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1580304739162494, 'Hf': 5.0, 'Ta': 8.240914217487482, 'N': 0.0419695260837506}",432.5697516531998
114,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1404488870600558, 'Hf': 5.191022258798885, 'Ta': 8.0, 'N': 0.07387778234986063}",432.4832893643855
115,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1577112025801552, 'Hf': 5.0, 'Ta': 8.231336077404658, 'N': 0.04228879741984477}",432.4675848256496
116,"{'W': 6.0, 'Mo': 2.994214823085168, 'Zr': 0.005785176914831491, 'C': 0.09971074115425843, 'Hf': 3.994214823085168, 'Ta': 4.005785176914832, 'N': 0.1005785176914832}",432.4570289762717
117,"{'W': 6.000000000000001, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1441303792618615, 'Hf': 5.0, 'Ta': 7.765215170474462, 'N': 0.04413037926186153}",432.1130634657299
118,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 4.074034054898784, 'Ta': 6.0, 'N': 0.0}",431.7955959607287
119,"{'W': 6.000000000000001, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.048821502236925}",431.131357852552
120,"{'W': 6.087356271466685, 'Mo': 2.912643728533315, 'Zr': 0.0, 'C': 0.1, 'Hf': 4.174712542933371, 'Ta': 4.0, 'N': 0.1}",429.9908057562662
121,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.539929180380192, 'C': 0.1230035409809904, 'Hf': 0.8098937705702873, 'Ta': 8.0, 'N': 0.0}",429.5053114714856
122,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09158773184800932, 'Hf': 3.0, 'Ta': 5.831754636960186, 'N': 0.0336490726079627}",429.4880455779017
123,"{'W': 6.0, 'Mo': 2.0, 'Zr': 0.635159875630924, 'C': 0.1817579937815462, 'Hf': 5.0, 'Ta': 8.952739813446387, 'N': 0.0}",429.2173542790225
124,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.0675586991121922, 'Hf': 2.026760973365766, 'Ta': 6.0, 'N': 0.0648826017756156}",428.5718244261477
125,"{'W': 5.421426857898289, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.07892865710508559, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.08428537157965768}",428.0997840951843
126,"{'W': 5.999999999999999, 'Mo': 2.0, 'Zr': 1.238806332973742, 'C': 0.06194031664868711, 'Hf': 1.5, 'Ta': 6.477612665947484, 'N': 0.07611936670262576}",426.9701340151028
127,"{'W': 6.246590242985568, 'Mo': 2.753409757014432, 'Zr': 0.0, 'C': 0.1, 'Hf': 4.493180485971136, 'Ta': 4.0, 'N': 0.1}",426.328424411332
128,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.1}",425.6138590901847
129,"{'W': 6.000000000000001, 'Mo': 2.0, 'Zr': 1.972288159716957, 'C': 0.09861440798584786, 'Hf': 7.000000000000001, 'Ta': 5.0, 'N': 0.008313552084912901}",425.4964393752844
130,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.974597710017028, 'C': 0.1, 'Hf': 6.949195420034056, 'Ta': 5.025402289982972, 'N': 0.0}",424.7874709894721
131,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.988641306523581, 'C': 0.09943206532617906, 'Hf': 7.0, 'Ta': 5.0, 'N': 0.003407608042925714}",424.6133694477267
132,"{'W': 5.999999999999999, 'Mo': 2.0, 'Zr': 1.999853922993665, 'C': 0.09999269614968326, 'Hf': 6.999999999999999, 'Ta': 5.0, 'N': 4.382310190044273e-05}",424.007888158342
133,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.451737026031996, 'C': 0.07258685130159982, 'Hf': 1.5, 'Ta': 6.903474052063993, 'N': 0.08223944609520054}",423.5096746463362
134,"{'W': 6.0, 'Mo': 2.0, 'Zr': 0.240294125816079, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.0}",418.7429418136542
135,"{'W': 6.000000000000001, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 3.247404370253006, 'Ta': 6.000000000000001, 'N': 0.0}",418.1954917753131
136,"{'W': 6.605187728381372, 'Mo': 2.394812271618628, 'Zr': 0.0, 'C': 0.1, 'Hf': 5.210375456762744, 'Ta': 4.0, 'N': 0.1}",418.0806822472284
137,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.09196159834522731, 'Hf': 2.758847950356819, 'Ta': 6.0, 'N': 0.01607680330954539}",416.8584327942909
138,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.0698281601354298, 'Hf': 1.202577597968553, 'Ta': 6.396563202708596, 'N': 0.0801718398645702}",416.284867290738
139,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.1, 'Hf': 2.999698874987679, 'Ta': 6.0, 'N': 3.011250123211573e-05}",413.0126472505175
140,"{'W': 6.0, 'Mo': 2.0, 'Zr': 0.4121270827127151, 'C': 0.15, 'Hf': 5.0, 'Ta': 8.0, 'N': 0.02060635413563576}",412.3638124813814
141,"{'W': 6.0, 'Mo': 2.0, 'Zr': 1.0, 'C': 0.05, 'Hf': 1.5, 'Ta': 6.0, 'N': 0.1}",411.6759186039538
