material_id,composition,target
36,"{'Al': 1.0273891590829027, 'Cr': 1.264281260823679, 'Mo': -0.8894737734428587}",6.237356248028004
37,"{'Al': -1.300441323012031, 'Cr': -1.011588592320236, 'Mo': 0.8307086115735993}",5.020252657369215
38,"{'Al': -1.4999691673599382, 'Cr': -0.5776117416077902, 'Mo': -1.1261369112824005}",-0.7488704383165212
39,"{'Al': 0.8304780240540794, 'Cr': -1.2935069725634993, 'Mo': 0.4458361227115262}",6.69084368559169
40,"{'Al': -0.5250293678214046, 'Cr': 0.833144800257763, 'Mo': 1.3604766412829985}",1.8134452708278967
41,"{'Al': -0.056899884949211055, 'Cr': -0.678569235704653, 'Mo': 0.4621962583337562}",2.7213915509836593
42,"{'Al': -0.47932206614311657, 'Cr': 1.2504891802643963, 'Mo': -1.1285598175424085}",6.21384407923812
43,"{'Al': 1.4339214081836604, 'Cr': 1.319467499116242, 'Mo': -0.8419208333412632}",6.160846054124238
44,"{'Al': -0.07835509931392837, 'Cr': -1.3301791098694853, 'Mo': 1.2819076660711484}",6.563058838537482
45,"{'Al': -1.030593058302255, 'Cr': -0.44194435981738267, 'Mo': -0.6830019553108129}",-0.0321654139265829
46,"{'Al': 0.16255195893827046, 'Cr': 0.9385947185977455, 'Mo': 0.2871911744027531}",4.770607011356383
47,"{'Al': 0.6712111901933069, 'Cr': -1.1304640887321071, 'Mo': -0.40828106337022474}",6.716417513881241
48,"{'Al': 0.9875360597748335, 'Cr': 0.7971478364338322, 'Mo': -1.0571188717880062}",4.010487512777416
49,"{'Al': 0.037586098129520185, 'Cr': -0.9416901175822388, 'Mo': -0.04875556498082889}",4.6159695519318324
50,"{'Al': -0.015383779847175427, 'Cr': -0.8530360511277777, 'Mo': -1.379291688059043}",3.9085544374180805
51,"{'Al': 1.5469390231707467, 'Cr': -0.6356923705590498, 'Mo': 1.0622463117972205}",2.9979199771627285
52,"{'Al': -1.4096105079313304, 'Cr': -0.9613519279567826, 'Mo': 1.4912523887860911}",3.3110760901021536
53,"{'Al': -0.6197768307157884, 'Cr': 1.507824257475629, 'Mo': -1.151199757369445}",7.01758766703214
54,"{'Al': 1.1130861683055833, 'Cr': 0.29294687556318366, 'Mo': 0.19660501932278773}",1.5571411572497038
55,"{'Al': 0.12393239122019217, 'Cr': 0.5989298890078869, 'Mo': 0.360882185710101}",2.382218792972699
56,"{'Al': 1.287834634602858, 'Cr': 1.121953901659479, 'Mo': 1.5350003235841134}",11.52533455618105
57,"{'Al': 0.46925926773913673, 'Cr': 0.5295460450543326, 'Mo': -0.26670011148785266}",2.1586581710329598
58,"{'Al': 0.41244174821390667, 'Cr': -1.3617394206058415, 'Mo': -1.5650674446382278}",9.210621340072214
59,"{'Al': -1.096405131992144, 'Cr': 0.5910914901382798, 'Mo': -0.05104401872154796}",1.32299292078116
60,"{'Al': 1.3334052032345678, 'Cr': -1.4517682504811167, 'Mo': -0.5412552258682766}",9.012347563631643
61,"{'Al': -1.1134286486803453, 'Cr': 0.14554061559412146, 'Mo': -1.3568815769353866}",-2.0295574412975252
62,"{'Al': 1.367110646935847, 'Cr': -0.2572287220378031, 'Mo': 0.054627282859030624}",1.4102505281276108
63,"{'Al': -1.0207572697980885, 'Cr': 0.43720342708715876, 'Mo': 1.1295107190092581}",-0.8583772419104094
64,"{'Al': -0.1688237506934891, 'Cr': 0.8255423292287554, 'Mo': 0.1446680001307612}",3.5882044506487905
65,"{'Al': -1.5034713109160884, 'Cr': 0.16708700917026964, 'Mo': -0.7908654944752725}",-0.7797670480401601
66,"{'Al': -1.5306858237413654, 'Cr': 0.6612640951252677, 'Mo': -0.9855248092764765}",2.233416260836795
67,"{'Al': -0.7353201312018383, 'Cr': -1.5190054225880187, 'Mo': 0.3140434912671053}",6.694174055351717
68,"{'Al': 0.10855065210399983, 'Cr': 0.559701122816282, 'Mo': 1.4207612090713182}",2.3999969646859234
69,"{'Al': 0.06016755996548406, 'Cr': -1.3439317357465987, 'Mo': -0.9081563149669518}",6.808582579281738
70,"{'Al': 0.524620248515415, 'Cr': -0.42844511626018633, 'Mo': -1.0721840807566763}",2.3216589168919324
71,"{'Al': 1.0561802988384708, 'Cr': -1.4418861113003474, 'Mo': 0.07495788300821249}",7.630183688875139
72,"{'Al': -0.2050038748981038, 'Cr': 1.4692934212176154, 'Mo': 1.3263193180756039}",5.987337090685246
73,"{'Al': -1.4113849330945334, 'Cr': -0.9859996840573343, 'Mo': -0.8066911607340983}",2.465715550404844
74,"{'Al': 1.3438001231606411, 'Cr': -1.228848902298617, 'Mo': 1.1149510494856174}",6.041630593902153
75,"{'Al': -0.300592351729446, 'Cr': 0.6823444689279321, 'Mo': -0.9883067734908356}",2.5840072626307364
76,"{'Al': 0.19902635739185026, 'Cr': 1.2180441115121448, 'Mo': -0.9409765335248779}",6.182073629149217
77,"{'Al': 0.4810766605198893, 'Cr': -0.9060990120770035, 'Mo': -1.5192448694271607}",6.750107374675176
78,"{'Al': -0.7289989302652962, 'Cr': -0.3110216991490322, 'Mo': -1.1940297956789458}",-0.9979289656827715
79,"{'Al': 0.3574306670818119, 'Cr': 0.4810503996331117, 'Mo': -0.40405445193518896}",1.7682692331003416
80,"{'Al': 0.3077188294910178, 'Cr': 0.6159008432460644, 'Mo': -0.9451927858817991}",2.5484225934395517
81,"{'Al': 0.9739938607542133, 'Cr': -0.301733477640856, 'Mo': 0.3568494256202235}",1.3272086864205384
82,"{'Al': -0.38265438216051795, 'Cr': 1.1852607741638232, 'Mo': 0.8787873825969506}",5.073524762635966
83,"{'Al': 1.3413231391662381, 'Cr': -0.2407289779129438, 'Mo': 1.3530329975615176}",2.5362426272500738
84,"{'Al': 1.3887024096802727, 'Cr': 0.9967065963073933, 'Mo': -0.26240921005644213}",5.521175008133108
85,"{'Al': -0.8009047141061401, 'Cr': 0.21248261364635557, 'Mo': 0.7765761100689477}",-0.6937456596946295
86,"{'Al': 0.7759903988920693, 'Cr': -0.8830102081472126, 'Mo': -0.49727259713088845}",5.298612231947897
87,"{'Al': 0.85678727579768, 'Cr': -1.436632964483322, 'Mo': 0.7986181956301461}",6.721320987389189
88,"{'Al': -1.5145358706323362, 'Cr': 0.08884541677578062, 'Mo': 0.5162038840998937}",-1.0566188494564999
89,"{'Al': 1.5338532567491394, 'Cr': -0.07674332311041643, 'Mo': -1.3657043726034344}",2.9466439156181172
90,"{'Al': 0.9811543783358796, 'Cr': -0.7221621033171312, 'Mo': 0.286437507690549}",3.6548971518822047
91,"{'Al': 0.9432203864427202, 'Cr': -1.0231150566982072, 'Mo': -0.7330289294762019}",6.825366883822867
92,"{'Al': -0.5072942931657924, 'Cr': -1.0369858309049553, 'Mo': 0.3284548886787231}",4.902404119487844
93,"{'Al': 1.3269833364997652, 'Cr': -0.7515254870635986, 'Mo': 1.1344539493167565}",3.8228079849550447
94,"{'Al': -1.2549216204956517, 'Cr': -0.4336133592101483, 'Mo': 1.406019453087859}",-0.7557112674084814
95,"{'Al': 0.8210619041182352, 'Cr': 1.1345195545772304, 'Mo': -0.5758175087860159}",5.913246104966127
96,"{'Al': 0.3046189470225831, 'Cr': -1.3564779733772976, 'Mo': 0.5758301365531091}",6.7294787849512145
97,"{'Al': 1.3734751679473889, 'Cr': -0.5578055407038207, 'Mo': -0.9823194169690979}",4.221668941641721
98,"{'Al': -1.4141983847717459, 'Cr': 0.6463910378105289, 'Mo': -1.0661799724056902}",1.9620109783585093
99,"{'Al': -0.6514666350002243, 'Cr': 1.2004840307178348, 'Mo': -0.34597155719688644}",5.783585813596547
100,"{'Al': -0.8401258987727178, 'Cr': -0.4336574574113039, 'Mo': -1.235519870994164}",-0.8846605749626464
101,"{'Al': 1.0963491593707726, 'Cr': -1.5382237187862058, 'Mo': -0.5103013828540277}",8.82706063636968
102,"{'Al': -0.06547556753712835, 'Cr': -0.1356583397714195, 'Mo': -1.2009826185238013}",-0.017989311502372186
103,"{'Al': 0.05835645639555054, 'Cr': 1.4242349228957316, 'Mo': 1.170450356635441}",7.069069113793003
104,"{'Al': 0.9233550254225058, 'Cr': 0.06868963944826878, 'Mo': 0.21600485972827577}",0.8479617066663778
105,"{'Al': 0.2938050265195402, 'Cr': 0.2640357100439259, 'Mo': 1.5260442290855476}",1.6848201510664318
106,"{'Al': -0.1426553069406027, 'Cr': 0.22581737614775554, 'Mo': -0.37098181106867867}",0.22221856651206517
107,"{'Al': 0.04218334296868176, 'Cr': -1.3838810357756726, 'Mo': 0.6165755779237614}",6.762662057132942
108,"{'Al': 1.2383243084013125, 'Cr': -1.287880585144551, 'Mo': -0.4633225017450744}",8.221462712836178
109,"{'Al': 0.9203372147240274, 'Cr': -0.9263457298207878, 'Mo': 0.8368506725455158}",4.658355072053965
110,"{'Al': 0.05939520801527021, 'Cr': 1.1296993216435665, 'Mo': -0.7704755130201085}",5.734196556679998
111,"{'Al': 1.2477279298678252, 'Cr': 0.8205940727830283, 'Mo': 1.1305383389262205}",6.717108482113836
112,"{'Al': 1.180717921220856, 'Cr': 0.8504833238038181, 'Mo': 1.5562993711627215}",9.204071832274249
113,"{'Al': 1.505095022782363, 'Cr': 0.16391867425477935, 'Mo': 0.4803832965626147}",1.3439330917916765
114,"{'Al': -0.1105789492506235, 'Cr': 1.0282042783507408, 'Mo': -0.40515179523877576}",5.076458302706703
115,"{'Al': -1.3502344002118052, 'Cr': -0.24080849362216883, 'Mo': -0.26357420337666193}",-0.6786400440383282
116,"{'Al': -1.0120222337366998, 'Cr': -1.4040348132907503, 'Mo': -1.3623688634875935}",2.5277752001586244
117,"{'Al': -1.4145239032213035, 'Cr': -1.4077343126501083, 'Mo': 0.9923950480624169}",7.350600550424872
118,"{'Al': 0.7392587028127751, 'Cr': 0.7572341539967735, 'Mo': -0.39628559203979585}",3.722135942781867
119,"{'Al': -0.6038361889406109, 'Cr': 1.28169630014379, 'Mo': -0.5926270846666526}",6.347354087868819
120,"{'Al': -1.2075739304561344, 'Cr': 0.5347965678620064, 'Mo': -0.9440558486995752}",1.1944297833480921
121,"{'Al': 1.2646152771261803, 'Cr': 0.9505406715145854, 'Mo': -0.004171450782602282}",5.582945431847236
122,"{'Al': 0.7804564765017039, 'Cr': 0.6220292563103698, 'Mo': 1.2475146820393794}",4.612289645722957
123,"{'Al': 0.7101562595250477, 'Cr': -0.7589282874871581, 'Mo': -0.31084044078279205}",4.169142166223888
124,"{'Al': -1.0017353453008875, 'Cr': 0.5747340318774619, 'Mo': 0.22770775367107698}",1.0704362130646032
125,"{'Al': -0.8828347943463765, 'Cr': 0.2289563822877574, 'Mo': -1.3773809462734288}",-1.492119596825026
126,"{'Al': -0.2605006262718661, 'Cr': -0.6976342212818714, 'Mo': -1.1668631947456611}",2.147940584938419
127,"{'Al': 1.0957857155488195, 'Cr': -0.799581669662283, 'Mo': -1.035544381666928}",6.003343238448386
128,"{'Al': 0.24626344547863943, 'Cr': 1.2608091831041337, 'Mo': -1.4612309835974928}",6.664975502934381
129,"{'Al': 0.5484094440789584, 'Cr': -0.7040888466222917, 'Mo': 0.17519048438789397}",3.373232865631712
130,"{'Al': 0.19296666937908524, 'Cr': 1.2849085909452906, 'Mo': -0.9597521938447424}",6.449949580113499
131,"{'Al': 0.1689242129257993, 'Cr': 0.7883085059203792, 'Mo': -1.3696244228692858}",3.779374493203062
132,"{'Al': -0.5807759131302102, 'Cr': 0.4927390842603385, 'Mo': -0.16480963017495442}",1.074976896985951
133,"{'Al': 1.37183921288849, 'Cr': -0.8087869721716362, 'Mo': 1.287331243323686}",4.494436063184033
134,"{'Al': -1.4827136678886619, 'Cr': 0.43794223662803233, 'Mo': -1.2334156926673163}",-0.041562242870817445
135,"{'Al': 0.09070956521155948, 'Cr': -0.24942323475855344, 'Mo': 1.1015149754571274}",0.5542773510525538
136,"{'Al': 1.1870798679307057, 'Cr': 1.4795578652126986, 'Mo': 1.1233726255701413}",10.615697362322287
137,"{'Al': 0.7507792812222185, 'Cr': -0.7755458188316967, 'Mo': 1.3770833786023422}",4.459016031736957
138,"{'Al': 0.7833828336027548, 'Cr': -0.7729469311917481, 'Mo': 0.7481694885467101}",3.7032753929374103
139,"{'Al': -0.45760310427430184, 'Cr': 0.1186367888417017, 'Mo': -1.0138386638157373}",-0.5118419842352386
140,"{'Al': 1.4931454804300777, 'Cr': -0.9647038385153484, 'Mo': -0.008829664631614387}",5.7393042801099625
141,"{'Al': 1.5593507979996448, 'Cr': -0.826651800506885, 'Mo': -0.3566165456759174}",5.297320024385755
142,"{'Al': -0.6832631309786021, 'Cr': -0.09983717044962637, 'Mo': 1.0615449094553857}",-0.8780110531595027
143,"{'Al': -0.7979684392238168, 'Cr': -0.4948246359410118, 'Mo': 1.2583645466111588}",0.5249128928529596
144,"{'Al': 0.8993937129574121, 'Cr': 1.3745384878359732, 'Mo': 1.1407190536950154}",9.668668878738105
145,"{'Al': 0.4021727179365069, 'Cr': 1.2411753557067353, 'Mo': 0.3732658844238512}",6.877330591708303
146,"{'Al': 0.058830170422946804, 'Cr': 0.8793970878500468, 'Mo': 0.2437420771974903}",4.228242952403169
147,"{'Al': -0.3016928871104283, 'Cr': -1.0472470904520093, 'Mo': 0.361603534944158}",5.0857399187936565
148,"{'Al': -0.4613531342491326, 'Cr': -0.0980503630791203, 'Mo': 0.401442300972614}",-0.36152015228171963
149,"{'Al': 0.4904661705995532, 'Cr': 0.12347767226659534, 'Mo': 0.7014960995096962}",0.6857259060584902
150,"{'Al': 0.30369453473793495, 'Cr': 0.6709043207478045, 'Mo': 1.3238027116272617}",3.769831331241625
151,"{'Al': -0.07088153278511977, 'Cr': -0.4156066490214725, 'Mo': -0.6698838759769759}",1.0390872867300658
152,"{'Al': 0.22127280001585525, 'Cr': 1.410568976118022, 'Mo': 1.4695965554231978}",8.033000380733998
153,"{'Al': -1.2304206656596672, 'Cr': -1.0925801274582492, 'Mo': 1.5556533106239376}",3.9185827064079453
154,"{'Al': -1.5070151147733146, 'Cr': -1.3409749281983747, 'Mo': -0.9039462671227971}",3.4488441102782055
155,"{'Al': -0.6517952959157083, 'Cr': 0.08335955845581822, 'Mo': -0.9317463310194867}",-0.7267590656528913
156,"{'Al': -0.48222152561567366, 'Cr': -1.408368609445005, 'Mo': -0.45562162170214826}",5.994063608614927
157,"{'Al': 1.3302275092834681, 'Cr': 0.5644465000348413, 'Mo': -0.2391897149730713}",2.770920596066744
158,"{'Al': -0.7191732320908154, 'Cr': 0.637433010919747, 'Mo': 1.3474171644935145}",0.046919358150477763
159,"{'Al': 0.0735140034865347, 'Cr': -0.012987269463564433, 'Mo': -1.5534353646481}",0.29015716061298336
160,"{'Al': -1.4973569217023526, 'Cr': 0.6251686178062426, 'Mo': -1.2047905621518717}",1.5356108220500435
161,"{'Al': 0.46171257280106204, 'Cr': 0.157997985097317, 'Mo': -1.3274681362093779}",1.1991998427761703
162,"{'Al': 1.3721451350301335, 'Cr': -0.18079622802307238, 'Mo': -1.1834832223448815}",2.4872651052406
163,"{'Al': -1.0171916498561782, 'Cr': 1.434893608915012, 'Mo': -1.0110467513423134}",7.1268352830134205
164,"{'Al': -1.3295068131680305, 'Cr': -0.7146495725263968, 'Mo': 0.33549483927628243}",2.3894666557217996
165,"{'Al': -0.2825569877253511, 'Cr': 0.45441434582808915, 'Mo': -0.7229466225627883}",1.1439342064063382
166,"{'Al': 0.35746831670618184, 'Cr': 0.40490750726910907, 'Mo': -1.009100227095282}",1.4447888912297244
167,"{'Al': -1.5316202678083322, 'Cr': 0.4036317115328114, 'Mo': 0.09561442376740237}",0.01415706551896316
168,"{'Al': 0.29546499016769934, 'Cr': 0.8054840038037518, 'Mo': -0.7611112059752878}",3.7663152933766413
169,"{'Al': 0.5276008927140468, 'Cr': -1.0615055262193778, 'Mo': -0.8845677494903439}",6.558505998019129
170,"{'Al': -0.6535795170550527, 'Cr': -0.15156517258108448, 'Mo': -0.19539953496317475}",-0.47260533630422685
171,"{'Al': 0.13076265220535288, 'Cr': -1.2995806747602558, 'Mo': -1.4776512469108924}",7.204997526582997
172,"{'Al': 1.4295851500599674, 'Cr': 0.7076478507134176, 'Mo': -1.2699923554775836}",3.8885780569152546
173,"{'Al': -1.0569462879529947, 'Cr': 1.5705301179330395, 'Mo': 0.3002724194233468}",5.592394054336676
174,"{'Al': -1.404726058161867, 'Cr': 0.7833702658212593, 'Mo': -0.273992996685412}",2.833584561028016
175,"{'Al': -1.1513996100161281, 'Cr': -0.19955426645924668, 'Mo': -1.5308213472572043}",-3.5218204572143925
176,"{'Al': -1.0503091687499173, 'Cr': 0.46320803821494927, 'Mo': -1.3515550118385444}",-0.19769742606453466
177,"{'Al': 0.6995942539352678, 'Cr': -1.2354544148883395, 'Mo': 0.10147659909958029}",6.785162873389423
178,"{'Al': -0.6892836803827865, 'Cr': -1.4518593535091893, 'Mo': 0.13843780300571806}",6.420464035151478
179,"{'Al': -0.49634151250517333, 'Cr': 0.5193259957975673, 'Mo': 0.17394385240487353}",1.1929507159775292
180,"{'Al': 1.02590680662728, 'Cr': -1.3564665066677357, 'Mo': -1.272956234083204}",10.491367565542133
181,"{'Al': -1.2009943737093653, 'Cr': -0.34403599829707043, 'Mo': 0.9028137083035395}",-0.023840758126289552
182,"{'Al': 0.00683611907270687, 'Cr': 0.4113248972385599, 'Mo': -1.270341036183915}",1.1306109949858913
183,"{'Al': 0.9052579931610669, 'Cr': 0.9767552767268817, 'Mo': -1.3448478516287041}",5.602002742179073
184,"{'Al': -1.243028739290152, 'Cr': -1.2119350303792156, 'Mo': -0.5469069469538956}",4.251848188624879
185,"{'Al': -0.21421826423563828, 'Cr': 0.5420817698916438, 'Mo': -0.5853166062978267}",1.7207320049516281
186,"{'Al': 0.9390757988829539, 'Cr': 0.15511438493673846, 'Mo': -1.0046373300888378}",1.2163455268889531
187,"{'Al': -0.5258260140168924, 'Cr': -1.2094637216314075, 'Mo': 1.067310372345852}",6.049200324645883
188,"{'Al': -0.8231370058117777, 'Cr': 1.1308877996866697, 'Mo': -0.028119959415002116}",5.027375287277367
189,"{'Al': -0.7994768136861041, 'Cr': 0.26666782874856954, 'Mo': 0.670638545524533}",-0.473665209360848
190,"{'Al': -0.5802692561923032, 'Cr': -1.1966066835664397, 'Mo': -1.3899372289111847}",3.4615680902153123
191,"{'Al': -0.9160081866527408, 'Cr': 0.9703438740606982, 'Mo': -1.3114696699095458}",4.056240343536446
192,"{'Al': -1.3800316231431793, 'Cr': -0.9325201076976145, 'Mo': 0.24323249476688003}",3.8786389952276097
193,"{'Al': -1.3457737754408954, 'Cr': 0.06773427861506076, 'Mo': -0.01970108051629338}",-0.9406439277745995
194,"{'Al': -1.0416893299510672, 'Cr': -1.4664892767647681, 'Mo': -0.8155338425651202}",4.5492040597048815
195,"{'Al': 0.6606114921085777, 'Cr': 0.9741251507539346, 'Mo': -1.5352041835810428}",6.0536363942015505
196,"{'Al': -0.21743053078843722, 'Cr': 0.9720768120177903, 'Mo': 1.148693826490613}",4.097728967334216
197,"{'Al': 0.37472440675270735, 'Cr': 0.8611847080839823, 'Mo': 0.4013159019484862}",4.554206434642313
198,"{'Al': -1.0274061148263778, 'Cr': 0.6145523240092241, 'Mo': -0.8046660885262108}",1.8738214360082694
199,"{'Al': -1.167288143346679, 'Cr': 1.3279629675677724, 'Mo': 0.012834799509218398}",5.653791202512168
200,"{'Al': -0.5495178733907968, 'Cr': 0.589954446468036, 'Mo': 0.7539656053445705}",1.2694486245394228
201,"{'Al': 0.9676324168606687, 'Cr': -0.8315680999225411, 'Mo': 0.9948127622600818}",4.153096338511283
202,"{'Al': -0.7366881978251253, 'Cr': 1.170164103734657, 'Mo': -0.5509955518989422}",5.773435464296149
203,"{'Al': 0.348016937747754, 'Cr': 0.35328253431659173, 'Mo': -1.0884838780901829}",1.2607861884383647
204,"{'Al': 1.370583564700996, 'Cr': 1.311907711188406, 'Mo': 0.03561482504175428}",7.58998589051796
205,"{'Al': 0.7598667498865059, 'Cr': -0.6273288001722394, 'Mo': -0.33556527285159765}",3.2961347186741854
206,"{'Al': -1.3395311322491978, 'Cr': -1.1762807935129476, 'Mo': 1.2929875216273485}",5.707027193999888
207,"{'Al': 0.14643479314546926, 'Cr': 0.42866574204464536, 'Mo': 1.5440411851097648}",1.8785130752834676
208,"{'Al': -1.152695114349732, 'Cr': 1.2763483200712842, 'Mo': 1.3624883542692103}",1.877408882494417
209,"{'Al': -0.5811399733164995, 'Cr': -1.3792588300610213, 'Mo': -0.03371291184880354}",6.166616031086875
210,"{'Al': 1.2533683552720247, 'Cr': -0.9371892321943837, 'Mo': 1.1720179822158454}",4.927811517658997
211,"{'Al': 0.056627959796579974, 'Cr': 0.0014707571092344995, 'Mo': 1.0218721360652943}",0.08757173693791163
212,"{'Al': -0.762605834309426, 'Cr': 1.4163636019374417, 'Mo': 1.239751302758688}",3.921444162757231
213,"{'Al': -1.0533989112703264, 'Cr': 1.1779654144884169, 'Mo': 1.2896765998392836}",2.2244623224093747
214,"{'Al': 0.6420927510700918, 'Cr': -0.3219559545957942, 'Mo': -0.5063806114912486}",1.4461215172195832
215,"{'Al': 0.15678905399490017, 'Cr': -0.869199079458766, 'Mo': -0.8515968447915814}",4.417271937239622
216,"{'Al': -1.4958510458395742, 'Cr': 0.7378206315541824, 'Mo': 1.4899306146788902}",-1.9494469096957578
217,"{'Al': 0.9214514440711832, 'Cr': 0.4279157837596703, 'Mo': 0.6836884805548764}",2.4053806249767558
218,"{'Al': 0.6544823349057669, 'Cr': -1.178854290894182, 'Mo': 1.5428594425169369}",7.066385331246368
219,"{'Al': -1.2260260413139084, 'Cr': 1.0170023925430232, 'Mo': -0.586456388019802}",4.876703880529055
220,"{'Al': -0.6628763843143674, 'Cr': -0.8650399333354083, 'Mo': 1.539377272793518}",2.6611280257515064
221,"{'Al': 1.3940699572319075, 'Cr': 0.7037217796982675, 'Mo': -1.4290352295247621}",4.518214488835113
222,"{'Al': 1.5640863348976195, 'Cr': 1.2962187658601856, 'Mo': 1.2531564552180723}",11.213042031213353
223,"{'Al': 0.9405426103581607, 'Cr': -0.2992769779174882, 'Mo': 0.7531373856493677}",1.297896958319016
224,"{'Al': -0.9538177759166451, 'Cr': 1.5645126335882886, 'Mo': 0.4855775424206259}",5.383535376741714
225,"{'Al': -1.087777855084061, 'Cr': 1.1924054764930636, 'Mo': 0.8818613661623034}",3.6512204992313717
226,"{'Al': -0.6957332750932044, 'Cr': 0.47154030148535364, 'Mo': -0.2916404651026079}",0.9168973885517586
227,"{'Al': 0.9984941312280164, 'Cr': 0.21265745450426654, 'Mo': 0.13975590186199383}",1.1881122963308364
228,"{'Al': 0.3808744389881846, 'Cr': 1.226482668623444, 'Mo': 0.6999433019351824}",6.9922828500313505
229,"{'Al': 0.9068685777235554, 'Cr': 0.6676927709930514, 'Mo': 0.8653331169507279}",4.293888920874581
230,"{'Al': 1.3419198933893695, 'Cr': 0.1655961451943433, 'Mo': 1.3117929338031815}",2.919689870134791
231,"{'Al': -0.6479154848722716, 'Cr': -0.8250685109010155, 'Mo': 1.4785717743568303}",2.5915302518069216
232,"{'Al': 0.024941202923253636, 'Cr': 1.5160976080418758, 'Mo': -1.0909279897565156}",6.97719729965839
233,"{'Al': 0.4400381975885841, 'Cr': -1.5463684862613467, 'Mo': 1.1338984747201213}",6.9552507541350925
234,"{'Al': 0.41205633802579844, 'Cr': 0.5371931899669424, 'Mo': 0.5619204558909914}",2.4040406101083183
