material_id,composition,target
27,"{'Al': -1.5707963267948966, 'Cr': -0.8726646259971648, 'Mo': 0.8726646259971647}",0.7577619105435115
28,"{'Al': -1.5707963267948966, 'Cr': -0.8726646259971648, 'Mo': 1.2217304763960306}",1.0284325491802355
29,"{'Al': -1.5707963267948966, 'Cr': -0.8726646259971648, 'Mo': 1.5707963267948966}",1.2678547852220985
30,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': -1.5707963267948966}",-0.7764571353075626
31,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': -1.2217304763960306}",-0.6298306401498932
32,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': -0.8726646259971648}",-0.4640670597009514
33,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': -0.5235987755982989}",-0.2842030364722591
34,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': -0.17453292519943298}",-0.09570364779403276
35,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': 0.17453292519943298}",0.09570364779403276
36,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': 0.5235987755982987}",0.284203036472259
37,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': 0.8726646259971647}",0.46406705970095136
38,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': 1.2217304763960306}",0.6298306401498932
39,"{'Al': -1.5707963267948966, 'Cr': -0.5235987755982989, 'Mo': 1.5707963267948966}",0.7764571353075626
40,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': -1.5707963267948966}",-0.2614672282429746
41,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': -1.2217304763960306}",-0.21209164582827802
42,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': -0.8726646259971648}",-0.15627176607864054
43,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': -0.5235987755982989}",-0.09570364779403276
44,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': -0.17453292519943298}",-0.032227622599585753
45,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': 0.17453292519943298}",0.032227622599585753
46,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': 0.5235987755982987}",0.09570364779403272
47,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': 0.8726646259971647}",0.15627176607864052
48,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': 1.2217304763960306}",0.21209164582827802
49,"{'Al': -1.5707963267948966, 'Cr': -0.17453292519943298, 'Mo': 1.5707963267948966}",0.2614672282429746
50,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': -1.5707963267948966}",0.2614672282429746
51,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': -1.2217304763960306}",0.21209164582827802
52,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': -0.8726646259971648}",0.15627176607864054
53,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': -0.5235987755982989}",0.09570364779403276
54,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': -0.17453292519943298}",0.032227622599585753
55,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': 0.17453292519943298}",-0.032227622599585753
56,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': 0.5235987755982987}",-0.09570364779403272
57,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': 0.8726646259971647}",-0.15627176607864052
58,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': 1.2217304763960306}",-0.21209164582827802
59,"{'Al': -1.5707963267948966, 'Cr': 0.17453292519943298, 'Mo': 1.5707963267948966}",-0.2614672282429746
60,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': -1.5707963267948966}",0.7764571353075622
61,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': -1.2217304763960306}",0.6298306401498929
62,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': -0.8726646259971648}",0.4640670597009512
63,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': -0.5235987755982989}",0.284203036472259
64,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': -0.17453292519943298}",0.09570364779403272
65,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': 0.17453292519943298}",-0.09570364779403272
66,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': 0.5235987755982987}",-0.28420303647225886
67,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': 0.8726646259971647}",-0.46406705970095113
68,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': 1.2217304763960306}",-0.6298306401498929
69,"{'Al': -1.5707963267948966, 'Cr': 0.5235987755982987, 'Mo': 1.5707963267948966}",-0.7764571353075622
70,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': -1.5707963267948966}",1.2678547852220983
71,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': -1.2217304763960306}",1.0284325491802353
72,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': -0.8726646259971648}",0.7577619105435115
73,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': -0.5235987755982989}",0.4640670597009513
74,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': -0.17453292519943298}",0.15627176607864052
75,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': 0.17453292519943298}",-0.15627176607864052
76,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': 0.5235987755982987}",-0.46406705970095113
77,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': 0.8726646259971647}",-0.7577619105435114
78,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': 1.2217304763960306}",-1.0284325491802353
79,"{'Al': -1.5707963267948966, 'Cr': 0.8726646259971647, 'Mo': 1.5707963267948966}",-1.2678547852220983
80,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': -1.5707963267948966}",1.7207293090531386
81,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': -1.2217304763960306}",1.3957860556157167
82,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': -0.8726646259971648}",1.0284325491802355
83,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': -0.5235987755982989}",0.6298306401498932
84,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': -0.17453292519943298}",0.21209164582827805
85,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': 0.17453292519943298}",-0.21209164582827805
86,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': 0.5235987755982987}",-0.6298306401498929
87,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': 0.8726646259971647}",-1.0284325491802355
88,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': 1.2217304763960306}",-1.3957860556157167
89,"{'Al': -1.5707963267948966, 'Cr': 1.2217304763960306, 'Mo': 1.5707963267948966}",-1.7207293090531386
90,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': -1.5707963267948966}",2.121320343559643
91,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': -1.2217304763960306}",1.7207293090531384
92,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': -0.8726646259971648}",1.2678547852220985
93,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': -0.5235987755982989}",0.7764571353075626
94,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': -0.17453292519943298}",0.2614672282429746
95,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': 0.17453292519943298}",-0.2614672282429746
96,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': 0.5235987755982987}",-0.7764571353075622
97,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': 0.8726646259971647}",-1.2678547852220983
98,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': 1.2217304763960306}",-1.7207293090531384
99,"{'Al': -1.5707963267948966, 'Cr': 1.5707963267948966, 'Mo': 1.5707963267948966}",-2.121320343559643
100,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': -1.5707963267948966}",-1.7207293090531386
101,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': -1.2217304763960306}",-1.3957860556157167
102,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': -0.8726646259971648}",-1.0284325491802355
103,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': -0.5235987755982989}",-0.6298306401498932
104,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': -0.17453292519943298}",-0.21209164582827805
105,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': 0.17453292519943298}",0.21209164582827805
106,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': 0.5235987755982987}",0.6298306401498929
107,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': 0.8726646259971647}",1.0284325491802355
108,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': 1.2217304763960306}",1.3957860556157167
109,"{'Al': -1.2217304763960306, 'Cr': -1.5707963267948966, 'Mo': 1.5707963267948966}",1.7207293090531386
110,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': -1.5707963267948966}",-1.3957860556157167
111,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': -1.2217304763960306}",-1.1322052241461047
112,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': -0.8726646259971648}",-0.8342229098643011
113,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': -0.5235987755982989}",-0.5108931546034317
114,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': -0.17453292519943298}",-0.17204016936434702
115,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': 0.17453292519943298}",0.17204016936434702
116,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': 0.5235987755982987}",0.5108931546034314
117,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': 0.8726646259971647}",0.834222909864301
118,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': 1.2217304763960306}",1.1322052241461047
119,"{'Al': -1.2217304763960306, 'Cr': -1.2217304763960306, 'Mo': 1.5707963267948966}",1.3957860556157167
120,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': -1.5707963267948966}",-1.0284325491802355
121,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': -1.2217304763960306}",-0.8342229098643013
122,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': -0.8726646259971648}",-0.6146658295693012
123,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': -0.5235987755982989}",-0.37643243907875534
124,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': -0.17453292519943298}",-0.12676133941080664
125,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': 0.17453292519943298}",0.12676133941080664
126,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': 0.5235987755982987}",0.3764324390787552
127,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': 0.8726646259971647}",0.614665829569301
128,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': 1.2217304763960306}",0.8342229098643013
129,"{'Al': -1.2217304763960306, 'Cr': -0.8726646259971648, 'Mo': 1.5707963267948966}",1.0284325491802355
130,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': -1.5707963267948966}",-0.6298306401498931
131,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': -1.2217304763960306}",-0.5108931546034317
132,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': -0.8726646259971648}",-0.3764324390787553
133,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': -0.5235987755982989}",-0.23053401437667612
134,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': -0.17453292519943298}",-0.07763093030360162
135,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': 0.17453292519943298}",0.07763093030360162
136,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': 0.5235987755982987}",0.230534014376676
137,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': 0.8726646259971647}",0.37643243907875523
138,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': 1.2217304763960306}",0.5108931546034317
139,"{'Al': -1.2217304763960306, 'Cr': -0.5235987755982989, 'Mo': 1.5707963267948966}",0.6298306401498931
140,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': -1.5707963267948966}",-0.212091645828278
141,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': -1.2217304763960306}",-0.17204016936434702
142,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': -0.8726646259971648}",-0.1267613394108066
143,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': -0.5235987755982989}",-0.07763093030360162
144,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': -0.17453292519943298}",-0.026141744662267846
145,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': 0.17453292519943298}",0.026141744662267846
146,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': 0.5235987755982987}",0.07763093030360158
147,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': 0.8726646259971647}",0.12676133941080658
148,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': 1.2217304763960306}",0.17204016936434702
149,"{'Al': -1.2217304763960306, 'Cr': -0.17453292519943298, 'Mo': 1.5707963267948966}",0.212091645828278
150,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': -1.5707963267948966}",0.212091645828278
151,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': -1.2217304763960306}",0.17204016936434702
152,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': -0.8726646259971648}",0.1267613394108066
153,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': -0.5235987755982989}",0.07763093030360162
154,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': -0.17453292519943298}",0.026141744662267846
155,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': 0.17453292519943298}",-0.026141744662267846
156,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': 0.5235987755982987}",-0.07763093030360158
157,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': 0.8726646259971647}",-0.12676133941080658
158,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': 1.2217304763960306}",-0.17204016936434702
159,"{'Al': -1.2217304763960306, 'Cr': 0.17453292519943298, 'Mo': 1.5707963267948966}",-0.212091645828278
160,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': -1.5707963267948966}",0.6298306401498929
161,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': -1.2217304763960306}",0.5108931546034314
162,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': -0.8726646259971648}",0.3764324390787551
163,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': -0.5235987755982989}",0.23053401437667603
164,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': -0.17453292519943298}",0.07763093030360159
165,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': 0.17453292519943298}",-0.07763093030360159
166,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': 0.5235987755982987}",-0.23053401437667592
167,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': 0.8726646259971647}",-0.3764324390787551
168,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': 1.2217304763960306}",-0.5108931546034314
169,"{'Al': -1.2217304763960306, 'Cr': 0.5235987755982987, 'Mo': 1.5707963267948966}",-0.6298306401498929
170,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': -1.5707963267948966}",1.0284325491802355
171,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': -1.2217304763960306}",0.8342229098643011
172,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': -0.8726646259971648}",0.614665829569301
173,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': -0.5235987755982989}",0.37643243907875523
174,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': -0.17453292519943298}",0.1267613394108066
175,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': 0.17453292519943298}",-0.1267613394108066
176,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': 0.5235987755982987}",-0.3764324390787551
177,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': 0.8726646259971647}",-0.6146658295693009
178,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': 1.2217304763960306}",-0.8342229098643011
179,"{'Al': -1.2217304763960306, 'Cr': 0.8726646259971647, 'Mo': 1.5707963267948966}",-1.0284325491802355
180,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': -1.5707963267948966}",1.3957860556157167
181,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': -1.2217304763960306}",1.1322052241461047
182,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': -0.8726646259971648}",0.8342229098643011
183,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': -0.5235987755982989}",0.5108931546034317
184,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': -0.17453292519943298}",0.17204016936434702
185,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': 0.17453292519943298}",-0.17204016936434702
186,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': 0.5235987755982987}",-0.5108931546034314
187,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': 0.8726646259971647}",-0.834222909864301
188,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': 1.2217304763960306}",-1.1322052241461047
189,"{'Al': -1.2217304763960306, 'Cr': 1.2217304763960306, 'Mo': 1.5707963267948966}",-1.3957860556157167
190,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': -1.5707963267948966}",1.7207293090531386
191,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': -1.2217304763960306}",1.3957860556157167
192,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': -0.8726646259971648}",1.0284325491802355
193,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': -0.5235987755982989}",0.6298306401498932
194,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': -0.17453292519943298}",0.21209164582827805
195,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': 0.17453292519943298}",-0.21209164582827805
196,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': 0.5235987755982987}",-0.6298306401498929
197,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': 0.8726646259971647}",-1.0284325491802355
198,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': 1.2217304763960306}",-1.3957860556157167
199,"{'Al': -1.2217304763960306, 'Cr': 1.5707963267948966, 'Mo': 1.5707963267948966}",-1.7207293090531386
200,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': -1.5707963267948966}",-1.2678547852220985
201,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': -1.2217304763960306}",-1.0284325491802355
202,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': -0.8726646259971648}",-0.7577619105435116
203,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': -0.5235987755982989}",-0.46406705970095136
204,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': -0.17453292519943298}",-0.15627176607864054
205,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': 0.17453292519943298}",0.15627176607864054
206,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': 0.5235987755982987}",0.4640670597009512
207,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': 0.8726646259971647}",0.7577619105435115
208,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': 1.2217304763960306}",1.0284325491802355
209,"{'Al': -0.8726646259971648, 'Cr': -1.5707963267948966, 'Mo': 1.5707963267948966}",1.2678547852220985
210,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': -1.5707963267948966}",-1.0284325491802355
211,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': -1.2217304763960306}",-0.8342229098643011
212,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': -0.8726646259971648}",-0.614665829569301
213,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': -0.5235987755982989}",-0.37643243907875523
214,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': -0.17453292519943298}",-0.1267613394108066
215,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': 0.17453292519943298}",0.1267613394108066
216,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': 0.5235987755982987}",0.3764324390787551
217,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': 0.8726646259971647}",0.6146658295693009
218,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': 1.2217304763960306}",0.8342229098643011
219,"{'Al': -0.8726646259971648, 'Cr': -1.2217304763960306, 'Mo': 1.5707963267948966}",1.0284325491802355
220,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': -1.5707963267948966}",-0.7577619105435116
221,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': -1.2217304763960306}",-0.614665829569301
222,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': -0.8726646259971648}",-0.45289343839954505
223,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': -0.5235987755982989}",-0.2773601092791565
224,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': -0.17453292519943298}",-0.09339933358930813
225,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': 0.17453292519943298}",0.09339933358930813
226,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': 0.5235987755982987}",0.2773601092791564
227,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': 0.8726646259971647}",0.452893438399545
228,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': 1.2217304763960306}",0.614665829569301
229,"{'Al': -0.8726646259971648, 'Cr': -0.8726646259971648, 'Mo': 1.5707963267948966}",0.7577619105435116
230,"{'Al': -0.8726646259971648, 'Cr': -0.5235987755982989, 'Mo': -1.5707963267948966}",-0.46406705970095136
